Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,WAR,NameASCII,PlayerId,MLBAMID
"Hirokazu Sawamura","BOS",48.19548217882819,,,46.98441764206914,,33.22640482584635,46.82940245044324,,,,,,,46.82940245044324,,,,-0.19325206144781246,"Hirokazu Sawamura",27515,617228
"Yennsy Díaz","NYM",34.64105202013607,,,,,41.74101257324219,35.07919165667366,38.95094299316406,,,32.61394397796146,,,35.07919165667366,,,38.95094299316406,-0.1949565911443186,"Yennsy Diaz",20218,660546
"Humberto Mejía","- - -",45.000811682807075,,,,,44.71027706370634,45.86193027781017,50.80043601989746,,,40.683831050478176,,,45.86193027781017,,50.80043601989746,,-0.1963975289101389,"Humberto Mejia",20739,650668
"Eduarniel Núñez","- - -",31.291063074911794,,,,,,33.76577819477428,37.23783620198568,,,,,,33.76577819477428,,37.23783620198568,,-0.1969305300758507,"Eduarniel Nunez",23162,674384
"Matt Carasiti","COL",38.5549564976846,,31.878977371474445,,38.99071338219557,34.44261595643597,,,,,,,,,,,,-0.19739001813003648,"Matt Carasiti",13276,571539
"Oliver Ortega","- - -",48.41446732130071,,,,,43.83647868318378,40.35642780401768,51.706234898214554,,,,,,38.92019876619665,43.72130704607282,51.706234898214554,,-0.1975164836542395,"Oliver Ortega",21025,661383
"Matt Magill","SEA",37.08336008006129,,,,,,36.619483505470164,39.80813751220703,,,,,,36.619483505470164,,39.80813751220703,,-0.1984438293966658,"Matt Magill",3950,543483
"Konnor Pilkington","- - -",37.31896676822584,,,,,36.70567321777344,34.689980543376315,39.90333235109007,,,32.940291619159765,,,34.689980543376315,,39.90333235109007,,-0.19891558780796942,"Konnor Pilkington",21453,663455
"Tucker Davidson","- - -",61.17181892959196,,,52.756171226501465,,56.11625862121582,56.73488814563286,62.445586660633914,,,52.18033670824627,,,57.39059358629687,50.46175105301375,62.445586660633914,,-0.19936066923684212,"Tucker Davidson",19871,656353
"Anthony Kay","- - -",25.510649021004806,,30.401437174479167,,,29.15112132595894,27.832325735884613,23.749455584901753,,,22.906553789866056,,,26.090084893362864,29.20824974255684,23.749455584901753,,-0.1997583959286841,"Anthony Kay",20387,641743
"Robert Stock","- - -",32.61466954642996,,16.977720936139423,,,3.8595836037083675,30.573753828025726,39.17448170979818,,,28.86563150371824,,,32.09890385163136,6.781413459777832,39.17448170979818,,-0.19998507353734213,"Robert Stock",6576,476594
"Chris Roycroft","STL",21.316704023315246,,20.01296136997364,,,18.965119226711003,19.430326454931027,,,,,,,19.84087927246094,15.764676298413958,,,-0.2007925487507583,"Chris Roycroft",31261,688297
"Dusten Knight","- - -",58.325994219098774,,59.32210454633159,,,,,66.42920379638672,,,63.82242151516587,,,,,66.42920379638672,,-0.20395244611430038,"Dusten Knight",16537,643400
"Gerardo Reyes","- - -",24.44284913977798,,23.40519823346819,,,26.65663382586311,21.859945460728238,,,,,,,21.859945460728238,,,,-0.2048055660656219,"Gerardo Reyes",16306,622103
"Wander Suero","- - -",39.43598747253418,,38.69497587485966,,,,,44.663817319003016,,,39.00070778650182,,,,,44.663817319003016,,-0.2067423295808501,"Wander Suero",15855,593833
"Jordan Leasure","CHW",52.773119631871296,,,52.194496056972405,,55.92976036071777,52.27483123939284,54.280750811100006,,,,,,52.27483123939284,,54.280750811100006,,-0.20963419529667565,"Jordan Leasure",29950,673929
"Luke Farrell","- - -",48.07838230184468,,,,,,42.20172708076343,44.07371092378423,,,42.144687228732636,,,42.20172708076343,,44.07371092378423,,-0.20990835781819267,"Luke Farrell",15101,608652
"Yunior Marte","- - -",34.41573976710223,,31.028038024902344,31.210976791381835,,31.794635355544987,32.46681860050042,,,,30.21442985534668,,,32.46681860050042,,,,-0.21103038010391773,"Yunior Marte",14416,628708
"Ryan Borucki","- - -",,,20.280503749847412,28.219177088343113,,25.636496045461897,26.46607831852165,,,,26.237984796172206,,,25.93719328457201,29.470145511627198,,,-0.21505962401829104,"Ryan Borucki",16350,621366
"Wes Parsons","- - -",35.67046489715576,,,,,35.880167535010806,38.938162107725404,39.208701833089194,,,38.5474131657527,,,38.938162107725404,,39.208701833089194,,-0.2164558501740464,"Wes Parsons",14764,641149
"Sam Clay","- - -",,,,,,35.12663868223371,31.054006416853085,,,,34.75587388838845,,,31.054006416853085,,,,-0.21894694611889592,"Sam Clay",16279,621348
"Justin Bruihl","- - -",32.838224122018524,,44.35001700171109,,,29.468388864105822,33.320842078562535,,,,25.327546712514515,,,36.94255953751425,29.298302134035133,,,-0.222260755806221,"Justin Bruihl",23779,677865
"Travis Adams","MIN",40.25750689269191,,42.67979125976562,,,36.240096393384434,40.23094830410086,48.08191571916853,,,37.09246887880213,,,40.23094830410086,,48.08191571916853,,-0.22498093465553845,"Travis Adams",30180,701519
"A.J. Alexy","TEX",44.67551286914681,,,,,,40.70834824134563,48.898723955507634,,,42.86704648335775,,,40.70834824134563,,48.898723955507634,,-0.22668714758144,"A.J. Alexy",22343,669935
"Luís Madero","MIA",23.308999846253215,,,,,25.20767593383789,30.291417772524824,,,,23.150974793867633,,,30.291417772524824,,,,-0.22822428108696124,"Luis Madero",20399,650347
"Luis Perdomo","- - -",45.52884864807129,,,41.655748028621495,,43.09628670381539,38.695445142473496,,,,,,,38.695445142473496,,,,-0.23006931137817166,"Luis Perdomo",14682,606131
"Owen White","- - -",43.136636455407306,,45.287151774422064,,,43.17446467081706,42.419683061797045,49.808133363723755,,,40.75686825022978,,,46.12605103202488,39.98407004220145,49.808133363723755,,-0.2318553081946136,"Owen White",22273,669391
"Andre Scrubb","HOU",51.22691345214844,,59.76870970549407,,,,57.099493238661026,,55.144682077261116,,53.16068013509115,,,57.099493238661026,,,,-0.2334078894519468,"Andre Scrubb",20329,668687
"Miguel Rojas","LAD",34.55577329488901,,,,,,,,,39.436720848083496,,,,,,,,-0.2339074525128344,"Miguel Rojas",7802,500743
"Stephen Tarpley","- - -",37.4118332862854,,,,,24.46220556640625,,23.297205970400857,,,,,,,,23.297205970400857,,-0.23399316951363502,"Stephen Tarpley",15859,605501
"Andre Granillo","- - -",49.13769999186198,,,,,42.072077105122226,40.27044128763777,,,,36.34972206115722,,,40.27044128763777,,,,-0.23594057593338463,"Andre Granillo",29542,701552
"Mason Englert","- - -",35.0667807217302,,39.40682089328766,,,38.58161768667015,32.2917293900425,39.66183240735853,,,35.25779064770403,,,32.23614911403516,39.86917368570963,39.65172865125868,40.02556686401367,-0.23724049399135755,"Mason Englert",22288,669438
"Ashton Goudeau","- - -",47.62821413602443,,,,,,37.631431579589844,44.62313607653732,,,42.8845235304399,,,37.631431579589844,,44.62313607653732,,-0.23901078026821507,"Ashton Goudeau",15139,623485
"Kyle Hart","- - -",37.25843567423301,,,37.647054563869126,,35.14859447634317,34.407357523991514,41.61438575157752,,,38.89076127677128,,,36.03483216500168,33.31365206310603,41.61438575157752,,-0.23940506965318073,"Kyle Hart",19646,606996
"Keynan Middleton","- - -",37.71600374241465,,,,,,39.425831780816516,,,,40.53575845807791,,,39.425831780816516,,,,-0.24201138618628992,"Keynan Middleton",15264,641871
"Matt Peacock","- - -",25.1281099319458,,48.67564392089844,,,33.97118707084077,32.77151986172325,,43.71029281616211,,27.324757201998843,,,32.77151986172325,,,,-0.2431954539553216,"Matt Peacock",20339,676840
"Luis Mey","CIN",33.763211250305176,,,,,32.848694997019585,34.43004386582061,,,,,,,34.43004386582061,,,,-0.2434711016304861,"Luis Mey",25620,682825
"JR Ritchie","ATL",24.09151383284684,,22.1286866929796,,,24.305708143446182,25.176286485460068,26.749055923954135,,,25.847256704477164,,,25.176286485460068,,26.749055923954135,,-0.24449661678794068,"JR Ritchie",31760,702275
"Domingo Acevedo","OAK",25.030277798556135,,,,,23.382960686316856,27.346195114528673,,,,29.50459512945724,,,27.346195114528673,,,,-0.2471863051153765,"Domingo Acevedo",17092,642758
"Norge Ruiz","OAK",45.34613615237408,,,,,,46.53170787344734,,,,37.045647303263344,,,46.53170787344734,,,,-0.24895265743621722,"Norge Ruiz",19580,650204
"Julian Fernández","- - -",44.37955866205878,,,,,,,,,,46.331310863226236,,,,,,,-0.25080632308583256,"Julian Fernandez",18341,642759
"Daniel Norris","- - -",40.127599441819214,,,,,33.88916877553433,39.61829631596713,42.64340090751648,,,34.57939006149911,,,45.10444290863583,31.584276570809468,42.64340090751648,,-0.25427438777023054,"Daniel Norris",13475,596057
"J.B. Bukauskas","- - -",24.658974178253658,,,,,16.998067006026165,25.96608601802844,,,,20.371377896039913,,,25.96608601802844,,,,-0.255756633868787,"J.B. Bukauskas",20491,656266
"Sam Howard","PIT",47.576011672028905,,,,,46.30389404296875,46.38657173093336,,,,49.02574396133423,,,46.38657173093336,,,,-0.25583045055041653,"Sam Howard",16265,607572
"Javy Guerra","WSN",67.39687593715398,,,,,69.55574798583984,67.82421143200932,72.32027476542704,,,57.79615666316106,,,67.82421143200932,,72.32027476542704,,-0.2588962876470827,"Javy Guerra",7407,457915
"Sal Romano","- - -",38.06675020853678,,,,,35.80573914455593,35.371840320055995,,36.95389175415039,,,,,35.371840320055995,,,,-0.25936068947295077,"Sal Romano",13690,607219
"Dylan Dodd","ATL",44.982762691403224,,37.743747045302534,,,42.50213623046875,43.80478315823816,,,,46.00092213093733,,,43.80478315823816,,,,-0.2618725136384768,"Dylan Dodd",29928,689266
"Eric Yardley","MIL",43.80824661254883,,36.17981719970703,,,-32.34237548091282,48.721065521240234,-34.574780214180066,,,-31.070605119069416,,,48.721065521240234,,-34.574780214180066,,-0.2619075775895001,"Eric Yardley",15538,642233
"Jimmy Lambert","CHW",48.28325214670665,,,,,,45.333972232746625,,59.05828192346383,,41.868532956131105,,,45.333972232746625,,,,-0.26196354261209165,"Jimmy Lambert",19541,669424
"Trevor Gott","- - -",32.128826027296704,,35.30707198863721,,,30.679890381206167,34.97685623168945,33.389442425056046,,,29.97131704401087,,,34.97685623168945,,33.389442425056046,,-0.2637704889822071,"Trevor Gott",15046,641627
"Jake Bloss","HOU",44.59987129285498,,,,,40.59455871582031,45.15072250366211,56.10654907226562,,,43.863348219129776,,,46.31859463778409,42.581403198242185,56.10654907226562,,-0.264553005533696,"Jake Bloss",33168,814005
"Colten Brewer","- - -",33.456930357037166,,36.8593963699596,,,33.860647201538086,37.40182899567018,39.08193125945843,,,43.30677795410156,,,37.40182899567018,,39.08193125945843,,-0.2656280902495803,"Colten Brewer",12997,605155
"Lewis Thorpe","MIN",32.7436799100397,,,,,,30.18643226623535,39.211211660633914,,,39.39492880331503,,,30.18643226623535,,39.211211660633914,,-0.266405607202758,"Lewis Thorpe",15906,626929
"Erich Uelmen","- - -",18.186370595296225,,,,,16.083785577253863,17.789416917612854,,,,14.917628765106201,,,17.789416917612854,,,,-0.2667270674245384,"Erich Uelmen",20323,657272
"Yoendrys Gómez","- - -",34.74226746424823,,34.76757477269028,,,31.000089590100274,35.57102971636383,38.44998861395794,,,31.878102115222386,,,40.55878293237021,34.8901618109809,38.44998861395794,,-0.2671489951710465,"Yoendrys Gomez",22872,672782
"Dany Jiménez","- - -",61.426626518066854,,63.56100336710612,,,,62.60271128706179,,,,61.95572521812037,,,62.60271128706179,,,,-0.2682508688957288,"Dany Jimenez",21170,666204
"Cody Ponce","- - -",41.89610666373438,,43.06188264185069,,,40.64310042063395,46.58574295043945,44.02416943228818,,,42.94267826289921,,,46.58574295043945,,44.02416943228818,,-0.2683287557191669,"Cody Ponce",17920,664074
"Mason Black","- - -",25.708755552768707,,29.660907618204753,,,20.80425182492452,22.429774489816744,,,,18.836142503298245,,,21.868656668552134,22.644246588812933,,,-0.26910313043727097,"Mason Black",30171,696131
"Jake Arrieta","- - -",34.59162394205729,,,,,35.77042069655198,33.05880575310694,38.045594754426375,,,31.922552008377878,,,33.05880575310694,,38.045594754426375,,-0.27129317863048646,"Jake Arrieta",4153,453562
"Zach Maxwell","CIN",37.09702197575973,,39.234535217285156,,,,36.25701951980591,,,,,,,36.25701951980591,,,,-0.2714655683791559,"Zach Maxwell",31610,687209
"Jefry Rodriguez","WSN",50.8573964676767,,49.572540283203125,,,51.0227678800884,37.18305206298828,55.67679650442941,,,53.91460577646891,,,37.18305206298828,,55.67679650442941,,-0.27590403809094605,"Jefry Rodriguez",17018,622446
"Josh James","HOU",40.653056904421014,,,,,,35.96506519706882,41.3416072621065,,,30.378160049175396,,,35.96506519706882,,41.3416072621065,,-0.27653308844001034,"Josh James",16794,657624
"Justin Grimm","- - -",49.75420937171349,,,,,,41.418398468582716,52.6543607297151,,,,,,41.418398468582716,,52.6543607297151,,-0.2785721946900072,"Justin Grimm",11720,518748
"Garrett McDaniels","LAA",,,,,,47.871692059988,47.660127868652346,54.47617149353027,,,,,,47.660127868652346,,54.47617149353027,,-0.2785907485273367,"Garrett McDaniels",31751,680729
"Reiss Knehr","SDP",34.44187225235833,,33.47133401964532,,,30.45707612879136,34.73957912738506,36.6526822459941,,,31.46101434495714,,,34.73957912738506,,36.6526822459941,,-0.2798875821155642,"Reiss Knehr",21541,663753
"Cole Henry","WSN",24.113849636552214,,23.735881494016063,,,23.54003445998482,19.624774475097656,20.00880949452238,,,17.4986605114407,,,,19.624774475097656,20.00880949452238,,-0.2818320355610281,"Cole Henry",27570,669371
"Ryan Johnson","LAA",27.1536865234375,,24.40218790690104,17.817550886245,,22.27787288721057,23.995159082634505,,,,,,,,23.995159082634505,,,-0.28288664997265534,"Ryan Johnson",35325,696270
"Travis Bergen","- - -",19.69314244680026,,,,,,,23.98646119583485,,,0,,,,,23.98646119583485,,-0.28316679952065715,"Travis Bergen",18581,664157
"Cam Booser","- - -",41.57760531710882,,36.26892042959203,,,,34.0142538349403,,,,32.413459650675456,,,31.277481079101562,34.03798307848803,,,-0.2836530612992581,"Cam Booser",16061,592155
"Ronald Bolaños","KCR",46.80401149038541,,,,,44.71194912928232,46.57639360099003,48.657928584172176,,,45.73464653708718,,,46.57639360099003,,48.657928584172176,,-0.29174307540761374,"Ronald Bolanos",20041,671790
"Nick Sandlin","- - -",13.422729710626868,,,12.200103779885337,,13.473427305911885,4.423226615379755,,37.43748092651367,,,,,4.423226615379755,,,,-0.29270985839480845,"Nick Sandlin",20517,680704
"Robert Gsellman","- - -",32.869085489908855,,,,,34.51662704091013,35.764207680237114,35.38461995124817,,,37.235997651752676,,,35.764207680237114,,35.38461995124817,,-0.29626784448730153,"Robert Gsellman",13696,607229
"Brandon Waddell","- - -",48.067514419555664,,,,,42.962532072576856,43.52915394941468,,,,39.48697481450346,,,48.43757103428696,35.49719900336147,,,-0.2963795718565209,"Brandon Waddell",18347,663399
"Daniel Duarte","- - -",43.75008235691826,,41.34894004944832,,,37.148770091045336,40.08285446656056,,,,36.76777128072885,,,40.08285446656056,,,,-0.29785544532714403,"Daniel Duarte",17480,650960
"Chase Petty","CIN",30.564640193790584,,,,,28.955110244750976,33.45824603645169,,,,28.379661386663262,,,34.83813199129972,30.612231254577637,,,-0.2978962289009374,"Chase Petty",30170,695534
"Garrett Acton","- - -",45.025627089991715,,,,,,44.03634624481201,,,,42.509551747639975,,,44.03634624481201,,,,-0.29817224820433713,"Garrett Acton",27583,670183
"Eduardo Salazar","- - -",38.14966132090642,,,,,30.67441609527224,35.960217133228916,45.669803619384766,,,35.58948798801588,,,35.960217133228916,,45.669803619384766,,-0.2991323955146916,"Eduardo Salazar",23135,674285
"Seth Frankoff","- - -",42.50442211914063,,,,,,40.62212725767155,39.91339585275361,,,39.5292601911989,,,40.62212725767155,,39.91339585275361,,-0.2995036705921225,"Seth Frankoff",11346,571676
"Matt Sauer","- - -",45.7610260449923,,41.24100470981715,44.76452266636179,,44.645750799098934,43.712214824765226,50.42370684393521,,,,,,43.712214824765226,,50.42370684393521,,-0.3002870254141829,"Matt Sauer",22284,669422
"Brady Lail","- - -",43.72925270080567,,,,,44.655090064333194,44.5379322193287,49.60330845759465,,,44.35657002375676,,,44.5379322193287,,49.60330845759465,,-0.3015552370107948,"Brady Lail",14707,621078
"Luis Oviedo","PIT",43.46960199245414,,,,,,37.885932767294285,45.888513803482056,,,41.07267061869303,,,37.885932767294285,,45.888513803482056,,-0.306214928001579,"Luis Oviedo",21728,665854
"Chad Smith","- - -",,,,,,31.106447510441914,31.361038653055825,,,,32.47493989127023,,,31.361038653055825,,,,-0.31000265252568554,"Chad Smith",20190,663385
"Zack Burdi","- - -",32.43383858051706,,,,,32.26076126098633,30.892277912921216,,,,30.43748883334073,,,30.892277912921216,,,,-0.31025535262466575,"Zack Burdi",19159,641420
"Ben Heller","- - -",24.013280704457273,,24.11222359183785,,,22.127590063259685,21.27335602089211,,,,24.86015681867246,,,27.99201291106468,18.13311421352884,,,-0.3105158514621274,"Ben Heller",15100,621294
"Chris Devenski","- - -",40.45039940798838,,40.32434030306541,,,34.662102699279785,39.2916909274676,,45.75325420924595,,42.59797099332122,,,41.94893140571062,37.31028059590069,,,-0.3116640463532058,"Chris Devenski",12763,606965
"Luke Maile","- - -",42.78307648743091,,,,,,,,,52.474327087402344,,,32.76437917248956,,,,,-0.3136082621496264,"Luke Maile",13355,571912
"Dan Altavilla","- - -",24.930902404346686,,,,,25.16081226478189,25.134463925074712,,,,21.766632465047575,,,25.134463925074712,,,,-0.31383022229921104,"Dan Altavilla",16507,656186
"Jeff Brigham","- - -",40.370642170402576,,38.255749708769336,,,41.62714767456055,36.32844739046964,,,,,,,,36.32844739046964,,,-0.31383124239761845,"Jeff Brigham",16631,656257
"Touki Toussaint","- - -",31.675782040227897,,,31.73288082685627,,29.43181352871765,34.506164887372194,41.04576821413907,,,,,,34.506164887372194,,41.04576821413907,,-0.3160177712591457,"Touki Toussaint",16929,657053
"Freddy Tarnok","- - -",51.775592397312224,,,,,43.70394388834635,51.44517175356547,50.50049864571049,,,48.85667737325033,,,51.44517175356547,,50.50049864571049,,-0.31759657707954636,"Freddy Tarnok",23324,676206
"Yaramil Hiraldo","BAL",61.28038212790418,,,60.455074310302734,,,63.03018772125244,,,,61.94921541643572,,,63.03018772125244,,,,-0.31804233525083964,"Yaramil Hiraldo",25215,682274
"Julian Aguiar","CIN",,,,,,29.2980664660047,27.057631964432566,33.6236007067622,,,24.767518615722658,,,27.057631964432566,,33.6236007067622,,-0.318386362166124,"Julian Aguiar",30031,687924
"Franklyn Kilome","NYM",36.4215190410614,,,,,35.47874151212033,,39.20350694656372,,,36.81020246233259,,,,,39.20350694656372,,-0.32499096128663474,"Franklyn Kilome",17861,642584
"Jairo Díaz","COL",31.002990245819092,,,,,26.112093452278895,37.523061764785666,,,,,,,37.523061764785666,,,,-0.3278450183567526,"Jairo Diaz",12774,545064
"Ken Waldichuk","- - -",35.672105871360586,,38.09768295288086,,,,32.71381081063142,43.95290446281433,,,31.96531135708678,,,,32.71381081063142,43.95290446281433,,-0.3286968908702372,"Ken Waldichuk",27681,686610
"Brad Brach","- - -",29.84293941270595,,27.922354410929852,,,23.083954920087542,25.960222812409096,,,,23.64671232451254,,,25.960222812409096,,,,-0.33173932700875686,"Brad Brach",6627,542960
"Juan Burgos","- - -",,,31.686914078176837,,,30.64064326756437,37.11008359674822,38.172818844134994,,,29.501597086588543,,,,37.11008359674822,38.172818844134994,,-0.33272832992973833,"Juan Burgos",27271,686228
"Nate Pearson","- - -",38.99322820221264,,39.26555633544922,43.19894790649414,,38.833951721191404,38.0620644813125,44.570618629455566,,,36.75263763427734,,,38.063912382541375,37.192626953125,44.570618629455566,,-0.3358639410605795,"Nate Pearson",20160,663878
"Tommy Doyle","COL",45.42365848870925,,42.91968329934513,,,44.8116194235312,43.34243570525071,,,,37.85215759277344,,,43.34243570525071,,,,-0.3367776881195207,"Tommy Doyle",21281,656382
"McCade Brown","COL",,,,,,30.97189405487805,28.93895682108771,32.200319586859806,,,26.253279004778182,,,28.93895682108771,,32.200319586859806,,-0.33956108741545127,"McCade Brown",30004,685326
"Anthony Molina","- - -",50.434060235742685,,49.444353277033024,,,,49.57857681653515,53.47545820157203,50.824222564697266,,47.470402161971386,,,49.57857681653515,,53.47545820157203,,-0.3402787676803801,"Anthony Molina",26952,683627
"Logan Gillaspie","- - -",47.29133594183274,,46.65885214372115,,,45.90512466430664,42.347355875028235,52.92167593085247,,,41.04823240144985,,,41.90602416400762,45.51023292541504,52.92167593085247,,-0.3415620770957749,"Logan Gillaspie",22461,670810
"Joe La Sorsa","- - -",25.80065413444273,,,,,20.390101496653216,14.210536408868636,,,,18.514555810627183,,,13.467304735183715,24.34551377729936,,,-0.34213585985248507,"Joe La Sorsa",25481,686747
"Rex Brothers","CHC",47.008857385764735,,,,,15.11846669514974,45.02562723661724,,,,,,,45.02562723661724,,,,-0.3426143812010756,"Rex Brothers",9794,571521
"Robbie Erlin","- - -",46.76617834070227,,,,,45.27315044403076,43.83539835611979,49.10856728658189,,,45.43087453018,,,43.83539835611979,,49.10856728658189,,-0.34265563089536394,"Robbie Erlin",10354,572362
"Thyago Vieira","- - -",46.60265017130289,,,,,43.965736513823465,50.54731637659207,,,,48.318183263142906,,,50.54731637659207,,,,-0.3431502419917055,"Thyago Vieira",14510,600986
"Phillip Diehl","- - -",25.88508754823266,,,,,35.136505126953125,27.00070204690238,,,,23.394224802652996,,,27.00070204690238,,,,-0.3441726216617741,"Phillip Diehl",20030,670426
"Jackson Rutledge","WSN",34.586376970269704,,33.528947486533774,33.56723008473714,,29.81840818660183,34.12485214687129,38.05995432535807,,,26.74120469526811,,,34.12485214687129,,38.05995432535807,,-0.3447767567150959,"Jackson Rutledge",26215,671131
"Parker Mushinski","HOU",45.54533412155596,,48.00706627255394,,,45.38403498331706,44.10546610514323,47.037049666694976,,,41.14187431335449,,,43.22279980308131,46.90057606167264,47.037049666694976,,-0.3465328448442999,"Parker Mushinski",21324,656786
"Ryan Hendrix","CIN",41.6687260247711,,44.65457725524902,,,24.89871597290039,43.47202106051975,37.57463073730469,,,35.688973513516515,,,43.47202106051975,,37.57463073730469,,-0.34799156660240593,"Ryan Hendrix",19535,641682
"Matt Bowman","- - -",31.897430300712585,,34.428355645073786,39.23337014516195,,31.344134910956964,33.76834949446313,,,,,,,,33.76834949446313,,,-0.3480293056234836,"Matt Bowman",13528,621199
"Bryse Wilson","- - -",42.15757539204682,,42.65100427393644,41.56394455649636,,39.43951813923126,38.044160855526954,40.65514446774045,,,37.76454162023153,,,38.044160855526954,,40.65514446774045,,-0.35056000823909084,"Bryse Wilson",19990,669060
"Scott Blewett","- - -",48.631723574229646,,,44.61539021933951,,49.117897388546965,45.98992403862621,51.207401275634766,,,45.143452962239586,,,45.98992403862621,,51.207401275634766,,-0.3514037136209734,"Scott Blewett",16427,656240
"José Ruiz","- - -",46.68729703832237,,,,,43.08186283111572,44.088695938522754,44.44152332249053,,,41.20491802868833,,,44.112036584128795,43.53630447387695,44.44152332249053,,-0.3532845005794478,"Jose Ruiz",14552,614179
"Aaron Fletcher","- - -",,,,,,15.909313433638243,14.912021160125732,,,,18.40253988532133,,,14.912021160125732,,,,-0.3535340914264435,"Aaron Fletcher",22052,667465
"Jeremy Beasley","- - -",27.821596564976037,,,23.568195660909016,,,27.02993543757949,0,,,,,,27.02993543757949,,0,,-0.3563167382006738,"Jeremy Beasley",20205,676886
"Tommy Henry","ARI",40.536874798223344,,,,,42.83240294456482,36.66274809837341,43.39004836716018,,,39.887102058232465,,,36.66274809837341,,43.39004836716018,,-0.3576255910956075,"Tommy Henry",26285,674072
"Joey Krehbiel","- - -",30.376447965932446,,30.596199991960606,,,25.834237098693848,27.584299659729005,,,,25.311257525318478,,,27.584299659729005,,,,-0.36036880240096253,"Joey Krehbiel",13707,607216
"Anthony Castro","- - -",25.670404012813126,,,,,27.701688494001115,28.214979496057165,,,,22.05065947312575,,,28.214979496057165,,,,-0.3611740526994913,"Anthony Castro",19789,621593
"Ryan Weber","- - -",,,13.164001024686373,,,13.101572129085586,14.600367233401439,20.49341629876031,,,14.290604644680615,,,14.600367233401439,,20.49341629876031,,-0.36168935733177343,"Ryan Weber",10160,543901
"Jake Lemoine","OAK",37.965712393483805,,,,,37.33805902938396,36.73074495470202,,,,36.470883802934125,,,36.73074495470202,,,,-0.36643104234468626,"Jake Lemoine",19785,621082
"Bryan Sammons","DET",32.88817113759566,,34.393765740645556,,,,34.380798763699005,40.16968352219154,,,30.32688928419544,,,,34.380798763699005,40.16968352219154,,-0.36795667642826785,"Bryan Sammons",20462,676614
"Adam Morgan","- - -",34.92603442354022,,,,,36.7635470843706,31.662600269565335,40.38608264923096,,,34.491324438565016,,,31.662600269565335,,40.38608264923096,,-0.36911832312599735,"Adam Morgan",12580,605388
"Jordan Balazovic","MIN",55.371810420866936,,,,,,48.444992858094054,50.60407090694346,,,49.87504632132394,,,48.444992858094054,,50.60407090694346,,-0.3699130680718315,"Jordan Balazovic",21866,666364
"Rony García","DET",13.182234731506982,,,,,16.50679561548066,19.19562108176095,23.74082232615987,,,22.20275969254343,,,19.19562108176095,,23.74082232615987,,-0.3720784157596906,"Rony Garcia",20430,665621
"Hyeon-Jong Yang","TEX",59.51691022922192,,,,,,61.86963204776539,62.666587829589844,,,60.800050523546005,,,61.86963204776539,,62.666587829589844,,-0.37275241385096425,"Hyeon-Jong Yang",27513,660365
"Geoff Hartlieb","- - -",34.55678402410971,,37.71444048200335,,,30.93246937595038,38.55894427177233,,,,34.37842623392741,,,38.55894427177233,,,,-0.3738829930527187,"Geoff Hartlieb",19558,664129
"Josh Rogers","- - -",39.910830989716544,,33.5158145904541,,,36.01854776980272,34.68813844739964,38.68859354654948,,,38.18811931129263,,,35.24678437350548,33.40369253083477,38.68859354654948,,-0.37497767483570627,"Josh Rogers",18510,642028
"Tyler Danish","BOS",12.443901891708373,,,,,14.276074082398218,8.322615887219216,9.398280143737793,,,16.267383478125748,,,17.630950927734375,8.184202011633097,9.398280143737793,,-0.37554260085389357,"Tyler Danish",15126,641501
"Wes Benjamin","TEX",44.71717349142215,,40.40131248087378,,,51.86820602416992,53.704410552978516,44.78310443790814,,,41.58865022205171,,,53.704410552978516,,44.78310443790814,,-0.37770708352253846,"Wes Benjamin",19243,605138
"Austin Pruitt","- - -",52.555104504770306,,,,,55.38655007680257,53.30856170765189,58.59615184414771,,,57.810694136709536,,,53.29507916861207,56.38705825805664,58.59615184414771,,-0.37937791656150266,"Austin Pruitt",15290,643493
"Logan Allen","- - -",45.926565581550015,,44.17923128806939,42.8859956485709,,41.452480355087594,41.046441893423754,50.10672302246094,,,39.68907717222808,,,42.66571433727558,40.61683901961969,50.10672302246094,,-0.38005183120562414,"Logan Allen",18555,663531
"Sam Long","- - -",53.61891087585332,,,48.786786677473685,,39.86436888694763,54.146023841557316,59.689819165880074,,,52.24792269208613,,,54.33204559470123,21.282183329264324,59.689819165880074,,-0.38310011124088383,"Sam Long",25379,669674
"Robert Dugger","- - -",31.62519663258603,,,,,30.219293490860814,31.089808413856908,36.775157447622604,,,28.53488122023545,,,31.089808413856908,,36.775157447622604,,-0.3832116287266898,"Robert Dugger",19191,667498
"Justin Miller","- - -",40.70070729409495,,,,,41.97804983730974,40.97948627937131,,,,,,,40.97948627937131,,,,-0.3892081004205905,"Justin Miller",8580,502522
"Hunter Barco","PIT",23.611606970065978,,,23.318910598754883,,22.722657743706762,21.079591751098633,,,,24.282060503959656,,,21.725970399145986,19.509815942673455,,,-0.3899550877670048,"Hunter Barco",33174,682995
"Justin Garza","- - -",42.28020179972929,,44.26083702470345,44.259552001953125,,41.40013686430107,44.47168627652255,,,,41.038310224359684,,,44.47168627652255,,,,-0.3906901844722647,"Justin Garza",19784,621057
