Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,ERA,NameASCII,PlayerId,MLBAMID
"Lance Lynn","- - -",32.193350886747545,,30.340389207987524,,,31.60307964657136,32.66081826230313,30.81586591752021,33.869993421766495,,29.706994719600505,,,32.97196765914856,30.14151185558688,30.81586591752021,,4.0547464324171205,"Lance Lynn",2520,458681
"Bryan Hoeing","- - -",32.20824676513672,,,37.99315691914798,,31.449082554496734,38.36678475069712,35.29475741916232,,,31.57783001759013,,,38.36678475069712,,35.29475741916232,,4.717241985279165,"Bryan Hoeing",26304,663773
"Ethan Roberts","CHC",32.22177960322453,,33.714562781694426,,,30.6000851949056,31.000983722592046,44.67293999411843,,,,,,,31.000983722592046,44.67293999411843,,4.408163820292215,"Ethan Roberts",24930,681799
"Brandon Eisert","- - -",32.228388977050784,,,,,32.084913110733034,33.574451773507256,,,,29.973568758173805,,,33.68240293909292,7.234365463256836,,,4.69067902580469,"Brandon Eisert",27668,685126
"Angel Zerpa","- - -",32.299017591562134,,35.61479949951172,,,26.623305409543427,33.3215008965854,40.06736373901367,,,38.957338561771046,,,33.3215008965854,,40.06736373901367,,4.128296062006116,"Angel Zerpa",22717,672582
"Alec Mills","- - -",32.32113870328877,,,,,31.79914234125502,31.953232327286077,40.028988579962274,,,35.04551813436941,,,31.953232327286077,,40.028988579962274,,5.355000040695817,"Alec Mills",13834,621219
"Jack Kochanowicz","LAA",32.346170512908095,,,,,29.305009026922104,31.775438083670817,32.03713796108584,,,32.94317025760197,,,32.453525414833656,28.982523776517056,32.03713796108584,,5.400000247811924,"Jack Kochanowicz",27688,686799
"José Soriano","LAA",32.392059866151854,,,33.38346583935642,,34.03479639587524,35.576515441717106,,40.353333370291075,,41.030770492553714,,,35.576515441717106,,,,3.568282078773829,"Jose Soriano",22100,667755
"Zack Burdi","- - -",32.43383858051706,,,,,32.26076126098633,30.892277912921216,,,,30.43748883334073,,,30.892277912921216,,,,8.437500526488325,"Zack Burdi",19159,641420
"Michael Soroka","- - -",32.43440651806283,,26.246143861250445,,,35.33256956736247,40.258200581168865,33.975283001541,,,35.29360434792259,,,40.258200581168865,,,33.975283001541,4.627577626869609,"Michael Soroka",18383,647336
"Brenan Hanifee","DET",32.4377916653951,,33.721300397600444,,,31.733085724389316,32.30264217331565,,,,29.79139168242104,,,32.30264217331565,,,,2.6298706347353407,"Brenan Hanifee",22304,669724
"Nivaldo Rodriguez","HOU",32.45809759095658,,,,,24.684816087995255,26.723057285431892,40.80496123741413,,,31.129817962646484,,,26.723057285431892,,40.80496123741413,,4.500000284984726,"Nivaldo Rodriguez",22449,670550
"Walker Lockett","- - -",32.473081016540526,,27.4407696013755,,,29.74154988606771,,33.59031826842065,,,29.089997311855885,,,,,33.59031826842065,,4.959184674857412,"Walker Lockett",13804,621141
"Emmet Sheehan","LAD",32.489830710671164,,,,,,30.126246234785615,37.44325503181009,,,30.159274870349513,,,30.336820293184076,26.06743106842041,37.44325503181009,,3.9524716405440214,"Emmet Sheehan",29839,686218
"Jarlín García","SFG",32.589646923697416,,,,,,41.3308318575973,,41.156620025634766,,39.260694404074556,,,41.3308318575973,,,,2.8421057345877845,"Jarlin Garcia",18282,606424
"Tyler Duffey","- - -",32.613066949446996,,,,,28.230074336131413,27.50042666977258,,29.999436249306978,,28.874309267316544,,,27.50042666977258,,,,3.6297176888554774,"Tyler Duffey",13758,608648
"Robert Stock","- - -",32.61466954642996,,16.977720936139423,,,3.8595836037083675,30.573753828025726,39.17448170979818,,,28.86563150371824,,,32.09890385163136,6.781413459777832,39.17448170979818,,6.480001305485035,"Robert Stock",6576,476594
"Jon Duplantier","ARI",32.627549296677714,,,,,32.699443532459775,35.10372578014027,,39.56815083821615,,33.10506788889567,,,35.10372578014027,,,,13.153847118806627,"Jon Duplantier",19546,641541
"Eury Pérez","MIA",32.6376854086237,,,,,26.2697662625994,27.73517386300223,36.006200330477235,,,28.373423979832577,,,27.629308762589122,28.16742043079677,36.006200330477235,,3.9615385760697106,"Eury Perez",27768,691587
"Hunter Greene","CIN",32.63799597319123,,,34.77383467451257,,,30.164253133702637,38.77529874761054,,,30.625470919268473,,,30.164253133702637,,38.77529874761054,,3.6496302167190495,"Hunter Greene",22182,668881
"Sandy Alcantara","MIA",32.645916223209376,,34.5295396635804,,,32.35990624565267,33.31139068657663,33.64413573429502,,,34.41330890943637,,,33.300454398104364,33.805675694199856,33.64413573429502,,3.6167911078405965,"Sandy Alcantara",18684,645261
"Bailey Ober","MIN",32.732967643806276,,34.54079846231942,,,29.669668557508935,32.704549919475205,37.265576012526886,,,31.300498043299157,,,32.981191822757474,31.226635196903448,37.265576012526886,,4.031856735051606,"Bailey Ober",21224,641927
"Lewis Thorpe","MIN",32.7436799100397,,,,,,30.18643226623535,39.211211660633914,,,39.39492880331503,,,30.18643226623535,,39.211211660633914,,5.399998909046996,"Lewis Thorpe",15906,626929
"Shane Smith","CHW",32.78665744633037,,,,,33.41108112518018,34.417341000324974,39.101727152105624,,,30.650040321435437,,,34.38511394722063,37.564849853515625,39.101727152105624,,4.1896553446364955,"Shane Smith",31687,681343
"Nick Ramirez","- - -",32.82605997721354,,36.90245184691056,,,33.12509799382043,31.558629229448844,,42.27954864501953,,35.74747163311565,,,38.27407762116077,30.03646100362142,,,4.3411772879475015,"Nick Ramirez",12575,598286
"Brayan Bello","BOS",32.832225158879496,,36.55479720916493,,,30.067332187545635,32.36036546793036,46.73727989196777,,,28.10893047992613,,,32.13779594405459,32.90802369705618,46.73727989196777,,4.250143251384168,"Brayan Bello",23920,678394
"Justin Bruihl","- - -",32.838224122018524,,44.35001700171109,,,29.468388864105822,33.320842078562535,,,,25.327546712514515,,,36.94255953751425,29.298302134035133,,,4.833334340311705,"Justin Bruihl",23779,677865
"Sam Coonrod","- - -",32.85379365595376,,30.868527861202466,,,34.391957917717946,31.652589258600454,31.98353338241577,,,29.67074507701246,,,31.977205714400935,30.327072381973267,31.98353338241577,,6.248909908785497,"Sam Coonrod",17264,656322
"Robert Gsellman","- - -",32.869085489908855,,,,,34.51662704091013,35.764207680237114,35.38461995124817,,,37.235997651752676,,,35.764207680237114,,35.38461995124817,,5.431034005558278,"Robert Gsellman",13696,607229
"Joe Musgrove","- - -",32.88424589349982,,35.47529493798773,,,34.601958445673404,33.25579239022136,39.12965777815242,,,29.977778482918787,,,33.873217330259436,29.547347107896293,39.12965777815242,,3.2454090576532084,"Joe Musgrove",12970,605397
"Bryan Sammons","DET",32.88817113759566,,34.393765740645556,,,,34.380798763699005,40.16968352219154,,,30.32688928419544,,,,34.380798763699005,40.16968352219154,,3.6219515143796945,"Bryan Sammons",20462,676614
"Kyle Funkhouser","DET",32.92033444161402,,,,,33.01260648082955,35.341406246675646,,,,31.40290471127159,,,35.341406246675646,,,,4.20233495977352,"Kyle Funkhouser",19456,608335
"Trevor McDonald","SFG",32.92425537109375,,31.699501037597656,,,31.644821397024185,29.94385227156274,32.496506997204705,,,29.827559055426182,,,29.94385227156274,,32.496506997204705,,2.076923098689101,"Trevor McDonald",26448,686790
"Johnny Cueto","- - -",32.926692606774566,,31.55763920642113,,,34.37274287025702,32.40874708417201,27.393899158917396,25.70987870958116,,31.475663331380577,,,32.40874708417201,,27.393899158917396,,4.3425000388249755,"Johnny Cueto",6893,456501
"Logan Evans","SEA",32.95909613247576,,35.84790816795793,,,32.38598915133707,32.60409097979146,38.65186420469794,,,27.239306380109092,,,,32.60409097979146,38.65186420469794,,4.315573888563787,"Logan Evans",33699,688138
"Spencer Patton","- - -",32.974576237362896,,,31.142849843642292,,31.371588134765624,32.19798442147935,,,,,,,32.19798442147935,,,,4.08648734821048,"Spencer Patton",12361,607359
"Devin Smeltzer","- - -",32.98037094116211,,28.367181345820427,,,19.869965076446533,24.530666187670104,36.062091721428764,,,33.76349970252768,,,25.880203534971994,23.91406722726493,36.062091721428764,,4.526470739005145,"Devin Smeltzer",19487,656970
"Evan Marshall","CHW",33.042030629532114,,,,,31.62372733734466,,33.33638917422685,,,30.486245145892152,,,,,33.33638917422685,,4.14000222827316,"Evan Marshall",12297,605359
"Ron Marinaccio","- - -",33.06195973303625,,28.4408566401555,,,20.363670349121094,27.069581656228927,,,,31.047402946231937,,,12.322530746459961,27.24725696839482,,,3.2328164443278347,"Ron Marinaccio",23488,676760
"Raisel Iglesias","- - -",33.06294289094353,,,,,28.256836505188883,31.786614631084685,,,,30.148588005979803,,,31.786614631084685,,,,2.5000003011276686,"Raisel Iglesias",17130,628452
"Jake Bennett","BOS",33.07496709408967,,31.50855541229248,,,32.0067349137931,,33.69078826904297,,,34.02848638490189,,,,,33.69078826904297,,4.354838843648321,"Jake Bennett",31959,687562
"Hunter Strickland","- - -",33.15090848775824,,28.7268492380778,,,30.488265138105913,31.823569188246857,,,,38.43120955190351,,,31.697894100359225,35.92514566941695,,,3.6464344709329586,"Hunter Strickland",7836,519326
"Max Castillo","- - -",33.1548578898112,,,,,,31.82233930132878,,,,27.3026992559433,,,31.82233930132878,,,,5.43016800279645,"Max Castillo",21956,666721
"David Morgan","SDP",33.15903345015124,,,,,25.516919805489334,29.323212206363678,41.03921391413762,,,16.897289276123047,,,29.323212206363678,,41.03921391413762,,3.412088625022521,"David Morgan",31616,688158
"Domingo Tapia","- - -",33.17282975803722,,38.41606140136719,,,31.28813740686717,38.86004918292888,,,,41.03546216410975,,,38.86004918292888,,,,4.211009965869635,"Domingo Tapia",12178,593619
"Jake McGee","- - -",33.18656650244021,,,,,33.0945405960083,34.90791146813369,,,,,,,34.90791146813369,,,,4.000000362722315,"Jake McGee",7550,459429
"Logan Henderson","MIL",33.246676081864436,,32.53612442016602,,,,32.94976947925709,,,,31.634151974239863,,,32.94976947925709,,,,2.5826087170692835,"Logan Henderson",31475,701656
"Thomas Hatch","- - -",33.250642935434975,,38.095590284821384,,,41.78894866565933,42.8136701965332,,,,39.90824860942607,,,42.924781436011905,42.55440987481011,,,5.242718640770723,"Thomas Hatch",19264,641672
"Connelly Early","BOS",33.2547442387238,,,,,26.87321309933717,26.705199132991744,34.78831467805085,,,29.177984473818825,,,27.293278947168467,25.744668610890706,34.78831467805085,,2.9032258957655475,"Connelly Early",33666,813349
"Trey Wingenter","- - -",33.28118868458028,,34.68439865112305,26.768451266818577,,,31.354628049410305,,,,,,,31.354628049410305,,,,7.105263539608021,"Trey Wingenter",17793,622259
"Richard Rodríguez","- - -",33.281858008348095,,,,,17.473421096801758,33.3334355294455,,,,,,,33.3334355294455,,,,2.87452490668505,"Richard Rodriguez",13549,593144
"José Quijada","LAA",33.30845634188853,,,,,,29.98910811639601,,,,30.046971725543756,,,29.98910811639601,,,,4.244148176688923,"Jose Quijada",19200,650671
"Pablo López","- - -",33.347444724315054,,30.123418671993278,,,33.062287464292034,34.044379675638744,40.80414669751171,,,32.10349441044928,,,,34.044379675638744,40.80414669751171,,3.6113208494817908,"Pablo Lopez",17085,641154
"Shane Greene","- - -",33.377906036376956,,28.778701839375586,,,30.34413463708126,18.934355067820682,,,,26.128257751464844,,,,18.934355067820682,,,4.5523261153983485,"Shane Greene",10756,572888
"Keury Mella","ARI",33.38262892358097,,,,,24.957903683185577,27.495083363850913,,,,34.855428059895836,,,27.495083363850913,,,,6.171429491043228,"Keury Mella",15964,622492
"Spencer Schwellenbach","ATL",33.402848491409785,,34.16153865304553,34.64070577206819,,33.301015180307665,36.41854261918501,34.671384756905695,,,,,,36.41854261918501,,34.671384756905695,,3.226173598858244,"Spencer Schwellenbach",31846,680885
"Jacob Webb","- - -",33.40726781852465,,,,,,31.19760888028307,38.223630332946776,,,34.38752556434949,,,0,32.29611623522261,38.223630332946776,,3.23849436916492,"Jacob Webb",19274,657097
"Carson Spiers","CIN",33.41650372145498,,28.658340938842098,,,28.744919645818417,27.39442125190214,,,,27.151428813187678,,,30.709579174335186,27.30556134096126,,,5.692307924299482,"Carson Spiers",27685,686730
"Connor Seabold","- - -",33.451917816258074,,30.72127879749645,,,,27.432827509951554,29.40016562850387,,,24.354806051229883,,,27.51291762013589,20.33913312639509,29.40016562850387,,7.476923577432835,"Connor Seabold",19695,657756
"Colten Brewer","- - -",33.456930357037166,,36.8593963699596,,,33.860647201538086,37.40182899567018,39.08193125945843,,,43.30677795410156,,,37.40182899567018,,39.08193125945843,,5.982035858753854,"Colten Brewer",12997,605155
"Ljay Newsome","SEA",33.519117779201935,,,,,,,34.13959248860677,,,30.312528458852615,,,,,34.13959248860677,,6.527474058090798,"Ljay Newsome",19942,664714
"Héctor Neris","- - -",33.579234464720344,,45.953895568847656,38.75722222558718,,34.72180876956684,36.44351031354084,,,,38.66669562767292,,,36.44351031354084,,,,3.64941975722276,"Hector Neris",11804,593576
"Dylan Coleman","- - -",33.62581199833325,,33.99845451283678,,,32.9935946745031,34.94036568535699,,,,,,,36.19544434195082,34.42040435635314,,,3.8434169892898242,"Dylan Coleman",22276,669395
"Zach Davies","- - -",33.66536305500911,,35.884975284338,,,35.647092324250906,37.30752187093099,43.01403044783361,,,36.584711376740124,,,37.78244830716041,35.04248809814453,43.01403044783361,,4.997695962354246,"Zach Davies",13183,605200
"Hunter Gaddis","CLE",33.685098587546506,,31.888513529075766,39.646478107997346,,,37.09711562587257,43.744666303907124,,,31.38826040857767,,,37.09711562587257,,43.744666303907124,,3.555000455043523,"Hunter Gaddis",25636,683769
"Joe Jiménez","- - -",33.688527100463816,,,,,,31.391917083137916,,,,30.752201638723676,,,31.391917083137916,,,,3.9292394666920165,"Joe Jimenez",15761,641729
"Alec Marsh","KCR",33.76015027804591,,,,,30.3923234673995,33.949323267242505,39.31033933484876,,,30.935641976503227,,,33.39215358896145,34.85124212503433,39.31033933484876,,4.957377266190581,"Alec Marsh",27451,679525
"Luis Mey","CIN",33.763211250305176,,,,,32.848694997019585,34.43004386582061,,,,,,,34.43004386582061,,,,3.413793584077236,"Luis Mey",25620,682825
"Kyle McGowin","WSN",33.8022609662406,,46.83334732055664,,,34.8856359797416,30.300359305950128,,,,36.657694816589355,,,30.300359305950128,,,,4.390245325717559,"Kyle McGowin",15071,641851
"Connor Brogdon","- - -",33.807082560743844,,32.57441394991724,,,11.943726857503256,,31.71710423060826,,,32.56446991261058,,,,,31.71710423060826,,4.427653579366463,"Connor Brogdon",21205,641401
"Nik Turley","PIT",33.81485884661836,,,,,,,37.3973715448954,,,,,,,,37.3973715448954,,4.984616264507065,"Nik Turley",5530,543867
"Lyon Richardson","CIN",33.81535836060842,,,,,29.707867005775714,33.4972733815511,37.88004971494769,,,28.35658682271054,,,33.4972733815511,,37.88004971494769,,6.054546110689219,"Lyon Richardson",24581,680689
"Brad Boxberger","- - -",33.83883074881682,,,,,,35.287230698220455,0,,,33.99228225277112,,,35.287230698220455,,0,,3.3480004102879075,"Brad Boxberger",10133,502202
"Lou Trivino","- - -",33.848433439997955,,35.189224193886055,,,34.08404058351536,35.99354321146246,40.78736143255953,,,33.37392307335222,,,35.72537039080237,36.35838297910468,40.78736143255953,,4.023179609332263,"Lou Trivino",15043,642152
"Chris Rodriguez","LAA",33.92812919616699,,,,,36.6862903810897,34.47264493744949,39.211419402575885,,,34.529397328694664,,,34.47264493744949,,39.211419402575885,,3.640449870958658,"Chris Rodriguez",22310,669735
"Michael McGreevy","STL",33.93665581117489,,31.331750453862927,,,32.47507178147068,30.040349764097865,36.079402026795506,,,33.14290350287624,,,32.52259171124801,29.37280153916959,36.079402026795506,,3.3882353701476013,"Michael McGreevy",29869,700241
"Ryan Loutos","- - -",33.95576605395736,,,,,33.61047572474326,33.325273903933436,,,,31.637152481079102,,,33.22244541461651,33.47380352020264,,,10.674419640398822,"Ryan Loutos",29521,702795
"Ryan Watson","BOS",33.9644245372099,,33.900565354720406,33.55865944756402,,34.88950292748141,31.61490421760373,33.50161233629499,,,,,,,31.61490421760373,33.50161233629499,,6.2027033571892005,"Ryan Watson",27853,670245
"Ryan Buchter","- - -",34.0078458483942,,31.42982982453846,,,,,28.93272511712436,,,,,,,,28.93272511712436,,6.044777891310574,"Ryan Buchter",9456,488748
"Colton Gordon","HOU",34.02697893235399,,,,,31.381882978040117,25.384840882669284,34.69627380371094,,,32.51274603434971,,,28.55339067632502,25.31471210993991,34.69627380371094,,5.947552705371914,"Colton Gordon",31312,676467
"Osvaldo Bido","- - -",34.03094505967561,,35.52519373428951,,,34.26682470959554,36.269611869108395,,,,34.8073724126023,,,36.34721432299079,34.98486025371249,,,5.171114936940441,"Osvaldo Bido",23150,674370
"Chi Chi González","- - -",34.0342231362553,,30.385095321123874,,,32.43747181935353,36.71194009427671,35.703424766882144,,,33.4141835679103,,,36.71194009427671,,35.703424766882144,,6.4459462834262435,"Chi Chi Gonzalez",14663,592346
"Allan Winans","- - -",34.06341621579503,,,,,31.88150659621571,29.858719269434612,36.19798202514649,,,30.459520563089622,,,29.858719269434612,,36.19798202514649,,7.479730067112063,"Allan Winans",21238,642216
"Anthony Maldonado","- - -",34.119097925001576,,31.993886080655184,,,35.80532896752451,36.85018081968999,,,,,,,36.85018081968999,,,,7.200000600814869,"Anthony Maldonado",26034,687424
